3.1809,4.5439,4.7258,3.9917,1.9533,2.3565,1.292,2.3077,1.2714,2.1659,1.4211,2.2022,2.3796,2.053,5,0,0,4.69863,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9914,4.4253,3.6542,1.9286,2.3467,2.107,1.1274,1.4016,1.103,1.0872,1.1391,2.4095,1.2527,2.2125,5,0,0,1.32115,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8135,3.0886,3.9873,1.7118,1.4705,2.2492,2.4818,1.5346,1.5039,2.3236,1.0989,2.0696,2.0184,1.0874,5,0,0,0.604266,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5701,3.1965,3.0726,3.5022,2.0473,1.2768,2.1669,1.5443,1.6704,1.5631,1.6825,2.3518,1.2526,1.1008,5,0,0,1.03122,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6119,4.0139,3.7853,4.2718,1.2438,1.5527,2.0408,1.926,1.6911,1.9755,2.1088,1.8235,1.3636,1.3564,5,0,0,0.231025,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4458,4.3905,4.0922,1.3754,1.9017,1.0365,1.0499,1.0195,1.0408,2.057,1.4063,1.002,1.521,2.0846,5,0,0,2.75994,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1541,4.4777,4.9705,2.6156,1.1405,2.4173,1.0149,1.1058,1.4283,1.6847,2.4653,1.5605,1.9565,2.4953,5,0,0,2.57805,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.923,3.4317,3.4293,3.3148,2.1937,2.1853,1.6739,1.4998,1.353,2.4328,2.1278,1.4336,1.0139,1.0177,5,0,0,0.0383007,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.71,3.515,3.9037,3.7832,2.4662,1.3057,2.1254,1.8311,2.4308,1.5962,1.6124,1.0614,1.8666,2.3086,5,0,0,2.02826,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8481,4.6956,4.2124,3.0201,1.7478,1.3123,1.3364,1.1481,1.2001,1.4146,2.4141,1.9731,2.4155,2.1048,5,0,0,0.102084,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.564,4.3204,4.8585,4.9945,1.8481,1.1578,2.3378,1.099,1.276,2.0208,2.235,1.6689,1.123,1.288,5,0,0,4.78256,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2155,3.9415,3.9335,4.9169,1.6884,1.8285,1.7011,2.0338,2.4448,1.4531,1.5493,2.1135,2.4626,1.7396,5,0,0,3.43715,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7948,4.1585,3.537,1.0546,1.6732,2.3885,2.4318,1.7497,1.6566,2.4923,1.6503,1.9268,1.858,1.9951,5,0,0,3.68084,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.137,4.6562,4.6689,3.33,2.0135,1.559,1.5842,1.5841,1.9266,1.9147,1.0255,2.3527,1.9893,1.6853,5,0,0,3.94452,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5744,4.718,3.2615,3.7041,2.1601,2.4833,1.2745,2.458,1.4678,1.3136,1.2308,2.1234,1.2404,1.5731,5,0,0,3.81848,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7357,3.6189,3.6322,3.6666,2.1855,1.2846,1.8912,1.5876,1.0146,1.7391,1.6358,2.2261,1.8937,1.4852,5,0,0,3.7521,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0489,4.7175,4.4043,1.5381,2.3933,1.7096,1.7519,2.253,2.3122,1.3584,1.5627,2.1281,1.5271,1.9051,5,0,0,3.1341,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5301,4.0027,3.1223,3.2302,1.19,1.3751,1.2808,1.515,2.2069,1.9509,2.4992,1.5462,1.4809,1.7461,5,0,0,1.39088,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8645,3.5788,4.6188,3.124,2.3972,1.2067,2.0598,2.4567,1.2459,1.643,1.2928,1.6635,2.3108,1.1824,5,0,0,3.05414,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8669,3.3222,3.9273,3.2938,2.2696,2.4034,2.384,2.1734,1.7312,2.1705,1.5933,1.6157,1.3858,1.1843,5,0,0,4.33714,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3998,3.9793,4.4329,3.9356,2.0781,1.4715,2.3088,1.6816,1.8471,1.434,1.8677,2.4014,2.2927,1.9012,5,0,0,2.44942,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9689,4.5435,3.2488,2.0558,1.2818,2.3818,1.158,1.4581,1.3503,1.0108,1.1242,2.4307,2.0268,1.0749,5,0,0,2.39311,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7687,4.0946,3.7693,3.7359,1.1128,1.006,1.6458,1.2797,1.4336,2.4082,1.6162,1.5261,1.1566,2.0493,5,0,0,1.72887,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1574,3.6639,3.2081,4.103,1.3873,2.0116,1.7011,2.2202,1.8245,2.0035,2.3118,1.6379,1.2957,1.4954,5,0,0,2.69234,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6535,3.3467,3.9535,3.0278,1.6116,1.6408,2.3448,1.8811,2.0078,1.1299,2.3812,1.6529,1.8753,1.5032,5,0,0,0.973083,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8139,4.0797,4.9968,4.0066,1.5196,1.5847,2.1081,2.0125,1.2334,1.9437,1.9173,1.763,1.9366,1.5025,5,0,0,0.867183,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0348,4.4671,4.7721,1.2015,1.1336,2.3014,2.0712,2.4148,1.7576,2.3607,1.6514,1.2444,1.024,2.3976,5,0,0,4.72778,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6414,3.0494,4.7343,3.6766,1.3408,2.4305,1.1935,1.2321,1.1126,2.2943,2.0933,1.4745,2.3146,1.136,5,0,0,1.76275,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8766,3.6895,3.1458,1.0021,1.8829,1.232,1.2716,1.7511,1.191,1.9684,2.3979,2.4142,1.9322,2.4839,5,0,0,4.57122,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7902,4.5688,4.0953,1.0984,1.6354,1.0468,1.6617,2.4236,1.6061,1.0405,2.3824,1.4002,2.0314,2.3875,5,0,0,2.6165,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.832,3.8844,4.9765,1.9412,1.1634,1.9442,2.3929,2.3574,1.7327,1.45,1.5673,1.759,2.2493,2.2444,5,0,0,1.93808,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4088,3.9669,3.7688,2.0778,2.3454,2.3058,1.0509,1.259,2.0887,1.1354,1.9431,1.7602,2.0872,1.0252,5,0,0,2.49367,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.03,4.4462,4.7338,3.281,2.4208,2.403,2.3834,1.1063,2.3603,1.3347,1.4359,1.1098,1.2543,2.2767,5,0,0,1.08325,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1828,4.5388,4.8119,4.6177,1.2009,2.3759,1.5295,1.9602,1.9612,1.9266,1.8329,1.3332,1.044,2.4166,5,0,0,4.59227,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0081,4.748,4.3421,3.2115,1.4491,1.7196,1.6797,1.129,2.1093,2.4821,1.7766,2.3421,2.4869,1.2137,5,0,0,3.59233,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4257,3.5253,3.9605,3.554,1.1479,2.2504,1.3742,2.1795,1.5717,2.205,2.4231,2.022,1.3937,2.2385,5,0,0,3.42906,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8508,4.9752,3.9307,2.8497,2.091,2.3632,1.1318,1.3512,2.024,1.5417,2.043,2.1372,1.5265,2.1966,5,0,0,4.6556,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2818,3.7525,3.9599,1.0735,1.0274,1.0225,2.2053,1.1035,2.4658,2.2666,2.2772,1.532,2.0819,1.215,5,0,0,2.52403,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.598,3.1491,4.0098,1.6831,1.0089,1.6602,1.0697,2.1068,2.3829,2.0896,1.5233,1.8333,2.0009,2.1638,5,0,0,0.502182,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6052,4.2444,4.977,2.7399,1.7086,1.2991,2.3105,1.2969,2.4192,2.1273,1.068,2.4312,1.8938,2.2754,5,0,0,0.631581,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9857,4.1567,3.6348,1.0845,1.856,1.5941,2.4647,1.4651,2.2764,2.2067,1.1661,1.7592,1.6491,1.9738,5,0,0,4.10382,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0775,4.1211,4.157,4.652,2.1291,1.3916,1.1322,1.0499,2.4555,1.282,2.3647,2.1042,1.6522,2.2706,5,0,0,1.44993,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5809,3.5949,4.1216,2.5203,1.4239,2.1737,1.8889,1.1663,1.8661,1.0157,1.0336,1.1888,2.0184,1.1266,5,0,0,0.593432,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1264,3.0933,3.3876,3.3604,2.4455,2.1769,1.7498,1.7475,1.8028,1.6475,2.3638,2.3682,1.4331,1.64,5,0,0,3.70647,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3736,4.2445,4.8746,1.0812,2.0973,1.383,1.2254,1.3022,2.4014,1.441,1.5827,1.8095,1.6234,1.599,5,0,0,2.96945,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2063,4.8688,4.3324,2.1675,2.248,1.7666,1.9312,1.5243,2.4913,1.0815,2.3966,1.7656,1.7501,2.17,5,0,0,1.17862,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8886,3.9856,4.891,4.9574,2.191,1.4818,1.3329,1.1365,1.3243,2.209,1.2288,1.3428,2.1453,1.0597,5,0,0,0.643635,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0063,4.7796,4.7961,1.4337,2.0407,1.3782,1.0853,1.2209,1.046,1.6171,1.2883,1.7988,1.9126,1.2328,5,0,0,1.20884,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8786,4.9669,4.5036,1.4829,2.0002,1.1683,2.1167,1.7019,1.5384,1.3518,1.395,2.2099,2.4986,1.4813,5,0,0,1.41865,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1454,3.9464,3.4849,2.518,1.9424,1.5452,1.6918,1.408,2.478,1.8034,2.3977,2.1234,1.5091,2.148,5,0,0,1.21387,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6629,4.8409,4.9233,4.3778,1.1393,1.8729,2.2113,2.0673,2.1719,1.2325,2.5,2.381,1.3449,1.4108,5,0,0,4.63378,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9191,3.2885,3.2233,4.9752,1.3097,1.5601,1.0355,1.4935,1.0247,1.7935,1.9158,2.4643,1.2201,1.0564,5,0,0,1.21921,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1722,3.8787,4.1464,2.8079,1.0009,1.6976,1.2253,1.4134,1.9109,1.3565,2.0866,2.3004,2.3812,2.4197,5,0,0,2.64443,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.036,3.0353,2.8396,1.5183,1.2144,2.2137,1.0328,2.1959,1.8822,1.4358,1.2692,1.5411,1.3947,2.1181,5,0,0,2.17444,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1008,3.0112,3.6823,1.8601,1.1813,2.333,2.2892,2.0613,1.9509,2.0284,2.215,2.1744,2.1602,2.0956,5,0,0,2.61422,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3575,2.8449,3.9439,1.4287,2.2404,2.243,1.148,1.168,1.2326,1.9251,1.6574,2.3752,1.6945,2.419,5,0,0,0.364391,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8867,3.4855,3.2545,1.3617,2.048,2.2878,2.2925,2.351,1.9731,1.4171,2.2927,2.3785,1.2295,1.3632,5,0,0,3.92682,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4355,2.7779,2.8197,2.6088,1.5961,1.8634,1.8266,1.7047,1.8279,1.2542,1.1301,1.6601,1.4818,1.8776,5,0,0,3.23801,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6528,3.2491,2.5316,1.1362,2.2073,1.9096,2.3634,1.6229,1.8217,1.0244,1.0755,1.0255,1.3729,1.966,5,0,0,1.49846,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6573,3.1459,3.8584,2.9263,1.4591,1.5698,2.2514,2.0059,1.5735,1.942,1.1769,1.5384,2.2445,1.5342,5,0,0,2.06778,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7565,3.9228,2.7288,2.8198,1.9021,1.0461,1.9797,2.1315,2.4198,1.2705,1.9836,1.5626,1.3772,1.9082,5,0,0,0.00762963,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2414,2.5759,3.5263,2.4282,2.1853,2.4356,1.0299,1.5167,2.0804,1.5658,1.084,1.8454,1.646,1.1407,5,0,0,2.64199,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9637,3.8448,3.1402,1.1728,1.4879,2.4769,1.5145,1.3709,1.194,1.8966,1.9779,1.3021,1.9683,2.2726,5,0,0,1.68325,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8597,3.1757,3.3639,2.2443,1.7938,2.22,1.6839,1.5222,2.194,2.238,2.3188,1.0171,1.1138,2.4584,5,0,0,2.30934,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6038,3.086,2.6682,1.1747,1.8477,2.2308,1.0972,2.0549,2.4482,1.4082,2.0434,1.0358,2.2827,1.8669,5,0,0,3.93643,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7855,3.4917,2.9891,2.0119,2.4097,2.1026,1.2603,2.3756,1.6218,1.7854,1.8023,1.8353,1.9167,2.0868,5,0,0,0.773186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9906,3.0801,2.6123,2.0432,1.9918,1.8495,1.1355,2.1129,2.1859,1.1675,2.2237,2.4924,1.3047,2.4745,5,0,0,0.907163,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2723,2.7723,3.883,1.8815,2.431,2.2453,1.9558,2.1881,1.6753,1.0866,1.2102,2.0876,1.4979,1.5288,5,0,0,3.67641,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6564,3.8919,3.1282,2.7421,2.2327,2.4252,2.0143,2.1564,1.5252,1.7136,1.9731,1.8443,2.1609,1.0342,5,0,0,3.04086,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0051,3.547,3.33,2.1678,1.9339,1.1381,2.3941,1.0599,1.3911,1.2698,1.6927,1.9705,1.0778,1.4436,5,0,0,2.87591,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5724,2.8977,2.9027,2.5408,1.0756,2.4912,1.2364,1.118,1.5936,2.1382,1.8417,1.7146,1.4111,1.3298,5,0,0,4.25138,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2281,3.2534,3.3315,2.707,1.5842,2.4287,2.4471,2.1784,1.5487,1.2236,2.1535,2.3138,1.7934,1.792,5,0,0,0.986816,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9626,3.8643,3.3949,1.1857,1.7159,1.5927,2.0225,1.0158,1.0464,2.0953,1.7595,1.8883,1.727,2.0164,5,0,0,0.184484,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
